timestamp,method_category,method_name,basis_set,molecule_file,natoms,success,time_seconds,peak_memory_mb,nbasis,energy_hartree,error_message
2026-01-19T21:33:58.965784,FCI,FCI,STO-3G,molecule_007atoms.xyz,7,True,52.78922700881958,1529.5703125,15,-94.16854694493976,
2026-01-19T21:38:27.194068,FCI,FCI,STO-3G,molecule_008atoms.xyz,8,True,268.1313283443451,6619.13671875,16,-78.4535152401051,
2026-01-19T21:46:45.162920,FCI,FCI,STO-3G,molecule_009atoms.xyz,9,False,497.8985776901245,191585.08984375,,,UNKNOWN_ERROR
2026-01-19T21:48:18.415552,FCI,FCI,STO-3G,molecule_010atoms.xyz,10,False,93.22871828079224,16172.28125,,,"MemoryError: Unable to allocate 205. TiB for an array with shape (28214528710225,) and data type float64"
2026-01-19T21:58:20.210744,FCI,FCI,STO-3G,molecule_020atoms.xyz,20,False,600.0,39194.03125,,,TIMEOUT
2026-01-19T22:01:53.459825,FCI,FCI,6-31G(d),molecule_003atoms.xyz,3,True,213.14681816101074,3902.16015625,18,-76.2064959913221,
2026-01-19T22:11:53.664255,FCI,FCI,6-31G(d),molecule_004atoms.xyz,4,False,600.0,11891.90234375,,,TIMEOUT
2026-01-19T22:21:53.930089,FCI,FCI,cc-pVDZ,molecule_003atoms.xyz,3,False,600.0,42946.73828125,,,TIMEOUT
2026-01-20T17:59:30.394128,force_field,UFF,N/A,molecule_001atoms_1.xyz,1,1,True,0.034975290298461914,79.859375,N/A,0.0,
2026-01-20T17:59:30.509830,force_field,UFF,N/A,molecule_001atoms_1.xyz,1,2,True,0.014153480529785156,79.859375,N/A,0.0,
2026-01-20T17:59:30.625020,force_field,UFF,N/A,molecule_001atoms_1.xyz,1,3,True,0.014069318771362305,79.86328125,N/A,0.0,
2026-01-20T17:59:30.740251,force_field,UFF,N/A,molecule_002atoms_1.xyz,2,1,True,0.017743825912475586,79.86328125,N/A,4.802093077284592e-12,
2026-01-20T17:59:30.855284,force_field,UFF,N/A,molecule_002atoms_1.xyz,2,2,True,0.013953685760498047,79.8671875,N/A,4.802093077284592e-12,
2026-01-20T17:59:30.970540,force_field,UFF,N/A,molecule_002atoms_1.xyz,2,3,True,0.01411890983581543,79.8671875,N/A,4.802093077284592e-12,
2026-01-20T17:59:31.085733,force_field,UFF,N/A,molecule_003atoms.xyz,3,1,True,0.016007661819458008,79.87109375,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.201349,force_field,UFF,N/A,molecule_003atoms.xyz,3,2,True,0.014229536056518555,79.87109375,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.320085,force_field,UFF,N/A,molecule_003atoms.xyz,3,3,True,0.014388561248779297,79.875,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.435405,force_field,UFF,N/A,molecule_003atoms_1.xyz,3,1,True,0.01444864273071289,79.875,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.550885,force_field,UFF,N/A,molecule_003atoms_1.xyz,3,2,True,0.014593362808227539,79.875,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.666206,force_field,UFF,N/A,molecule_003atoms_1.xyz,3,3,True,0.014432668685913086,79.875,N/A,2.655781886211174e-13,
2026-01-20T17:59:31.781646,force_field,UFF,N/A,molecule_003atoms_2.xyz,3,1,True,0.014231681823730469,79.875,N/A,2.541473436248923e-15,
2026-01-20T17:59:31.897115,force_field,UFF,N/A,molecule_003atoms_2.xyz,3,2,True,0.014334917068481445,79.875,N/A,2.541473436248923e-15,
2026-01-20T17:59:32.012593,force_field,UFF,N/A,molecule_003atoms_2.xyz,3,3,True,0.014214754104614258,79.875,N/A,2.541473436248923e-15,
2026-01-20T17:59:32.128393,force_field,UFF,N/A,molecule_003atoms_3.xyz,3,1,True,0.01442408561706543,79.875,N/A,7.728093398158112e-08,
2026-01-20T17:59:32.245338,force_field,UFF,N/A,molecule_003atoms_3.xyz,3,2,True,0.01416635513305664,79.875,N/A,7.728093398158112e-08,
2026-01-20T17:59:32.360656,force_field,UFF,N/A,molecule_003atoms_3.xyz,3,3,True,0.014315605163574219,79.875,N/A,7.728093398158112e-08,
2026-01-20T17:59:32.476100,force_field,UFF,N/A,molecule_004atoms.xyz,4,1,True,0.014193534851074219,79.875,N/A,3.7356209337318265e-13,
2026-01-20T17:59:32.593215,force_field,UFF,N/A,molecule_004atoms.xyz,4,2,True,0.014194726943969727,79.875,N/A,3.7356209337318265e-13,
2026-01-20T17:59:32.709362,force_field,UFF,N/A,molecule_004atoms.xyz,4,3,True,0.01444864273071289,79.875,N/A,3.7356209337318265e-13,
2026-01-20T17:59:32.825081,force_field,UFF,N/A,molecule_004atoms_1.xyz,4,1,True,0.01424551010131836,79.875,N/A,3.7356209337318265e-13,
2026-01-20T17:59:32.940809,force_field,UFF,N/A,molecule_004atoms_1.xyz,4,2,True,0.014215946197509766,79.87890625,N/A,3.7356209337318265e-13,
2026-01-20T17:59:33.056285,force_field,UFF,N/A,molecule_004atoms_1.xyz,4,3,True,0.014808893203735352,79.87890625,N/A,3.7356209337318265e-13,
2026-01-20T17:59:33.172001,force_field,UFF,N/A,molecule_004atoms_2.xyz,4,1,True,0.014117240905761719,79.87890625,N/A,0.021766940324676014,
2026-01-20T17:59:33.287647,force_field,UFF,N/A,molecule_004atoms_2.xyz,4,2,True,0.014200448989868164,79.87890625,N/A,0.021766940324676014,
2026-01-20T17:59:33.403572,force_field,UFF,N/A,molecule_004atoms_2.xyz,4,3,True,0.014204740524291992,79.87890625,N/A,0.021766940324676014,
2026-01-20T17:59:33.523198,force_field,UFF,N/A,molecule_005atoms.xyz,5,1,True,0.014332294464111328,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:33.638878,force_field,UFF,N/A,molecule_005atoms.xyz,5,2,True,0.014462471008300781,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:33.765386,force_field,UFF,N/A,molecule_005atoms.xyz,5,3,True,0.014279365539550781,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:33.883023,force_field,UFF,N/A,molecule_005atoms_1.xyz,5,1,True,0.014262676239013672,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:33.999212,force_field,UFF,N/A,molecule_005atoms_1.xyz,5,2,True,0.014224052429199219,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:34.115480,force_field,UFF,N/A,molecule_005atoms_1.xyz,5,3,True,0.014235734939575195,79.87890625,N/A,1.6390559553145385e-10,
2026-01-20T17:59:34.232284,force_field,UFF,N/A,molecule_005atoms_2.xyz,5,1,False,0.018222570419311523,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-1); could not find valid bond ordering
2026-01-20T17:59:34.348523,force_field,UFF,N/A,molecule_005atoms_2.xyz,5,2,False,0.01375579833984375,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-1); could not find valid bond ordering
2026-01-20T17:59:34.464406,force_field,UFF,N/A,molecule_005atoms_2.xyz,5,3,False,0.013736248016357422,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-1); could not find valid bond ordering
2026-01-20T17:59:34.580254,force_field,UFF,N/A,molecule_005atoms_3.xyz,5,1,True,0.014217138290405273,79.87890625,N/A,3.5738807134827444e-10,
2026-01-20T17:59:34.695822,force_field,UFF,N/A,molecule_005atoms_3.xyz,5,2,True,0.014110803604125977,79.87890625,N/A,3.5738807134827444e-10,
2026-01-20T17:59:34.811915,force_field,UFF,N/A,molecule_005atoms_3.xyz,5,3,True,0.014306068420410156,79.87890625,N/A,3.5738807134827444e-10,
2026-01-20T17:59:34.927710,force_field,UFF,N/A,molecule_006atoms.xyz,6,1,True,0.014350175857543945,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.049497,force_field,UFF,N/A,molecule_006atoms.xyz,6,2,True,0.01441645622253418,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.164707,force_field,UFF,N/A,molecule_006atoms.xyz,6,3,True,0.01430201530456543,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.280311,force_field,UFF,N/A,molecule_006atoms_1.xyz,6,1,True,0.014282464981079102,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.395576,force_field,UFF,N/A,molecule_006atoms_1.xyz,6,2,True,0.014742612838745117,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.510844,force_field,UFF,N/A,molecule_006atoms_1.xyz,6,3,True,0.014429807662963867,79.87890625,N/A,0.001236503562523766,
2026-01-20T17:59:35.626513,force_field,UFF,N/A,molecule_006atoms_2.xyz,6,1,True,0.014398813247680664,79.87890625,N/A,-0.0002561422648619058,
2026-01-20T17:59:35.741937,force_field,UFF,N/A,molecule_006atoms_2.xyz,6,2,True,0.014345407485961914,79.87890625,N/A,-0.0002561422648619058,
2026-01-20T17:59:35.858879,force_field,UFF,N/A,molecule_006atoms_2.xyz,6,3,True,0.0143890380859375,79.87890625,N/A,-0.0002561422648619058,
2026-01-20T17:59:35.974853,force_field,UFF,N/A,molecule_007atoms.xyz,7,1,True,0.0143585205078125,80.62890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.090715,force_field,UFF,N/A,molecule_007atoms.xyz,7,2,True,0.014323711395263672,79.87890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.206165,force_field,UFF,N/A,molecule_007atoms.xyz,7,3,True,0.014389753341674805,79.87890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.321844,force_field,UFF,N/A,molecule_007atoms_1.xyz,7,1,True,0.01444387435913086,79.87890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.437236,force_field,UFF,N/A,molecule_007atoms_1.xyz,7,2,True,0.014371156692504883,79.87890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.552748,force_field,UFF,N/A,molecule_007atoms_1.xyz,7,3,True,0.014494657516479492,79.87890625,N/A,0.0010216371994731248,
2026-01-20T17:59:36.668264,force_field,UFF,N/A,molecule_007atoms_2.xyz,7,1,True,0.014650821685791016,79.87890625,N/A,0.15855083048267457,
2026-01-20T17:59:36.783332,force_field,UFF,N/A,molecule_007atoms_2.xyz,7,2,True,0.014269590377807617,79.87890625,N/A,0.15855083048267457,
2026-01-20T17:59:36.898838,force_field,UFF,N/A,molecule_007atoms_2.xyz,7,3,True,0.014874935150146484,79.87890625,N/A,0.15855083048267457,
2026-01-20T17:59:37.014890,force_field,UFF,N/A,molecule_007atoms_3.xyz,7,1,True,0.014447212219238281,79.87890625,N/A,-0.0005116507046557169,
2026-01-20T17:59:37.131298,force_field,UFF,N/A,molecule_007atoms_3.xyz,7,2,True,0.014458417892456055,79.87890625,N/A,-0.0005116507046557169,
2026-01-20T17:59:37.247445,force_field,UFF,N/A,molecule_007atoms_3.xyz,7,3,True,0.014361858367919922,79.87890625,N/A,-0.0005116507046557169,
2026-01-20T17:59:37.363002,force_field,UFF,N/A,molecule_007atoms_4.xyz,7,1,False,0.014103174209594727,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-2); could not find valid bond ordering
2026-01-20T17:59:37.478508,force_field,UFF,N/A,molecule_007atoms_4.xyz,7,2,False,0.013867378234863281,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-2); could not find valid bond ordering
2026-01-20T17:59:37.594896,force_field,UFF,N/A,molecule_007atoms_4.xyz,7,3,False,0.013885021209716797,79.87890625,,,ValueError: Final molecular charge (0) does not match input (-2); could not find valid bond ordering
2026-01-20T17:59:37.710522,force_field,UFF,N/A,molecule_008atoms.xyz,8,1,True,0.01441645622253418,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:37.826146,force_field,UFF,N/A,molecule_008atoms.xyz,8,2,True,0.014446496963500977,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:37.941703,force_field,UFF,N/A,molecule_008atoms.xyz,8,3,True,0.014311075210571289,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:38.057629,force_field,UFF,N/A,molecule_008atoms_1.xyz,8,1,True,0.014379262924194336,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:38.172952,force_field,UFF,N/A,molecule_008atoms_1.xyz,8,2,True,0.01428365707397461,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:38.288108,force_field,UFF,N/A,molecule_008atoms_1.xyz,8,3,True,0.014370441436767578,79.87890625,N/A,0.0002251366658682113,
2026-01-20T17:59:38.404147,force_field,UFF,N/A,molecule_008atoms_2.xyz,8,1,True,0.015190601348876953,79.87890625,N/A,1.7665899859004757,
2026-01-20T17:59:38.519612,force_field,UFF,N/A,molecule_008atoms_2.xyz,8,2,True,0.01500391960144043,79.87890625,N/A,1.7665899859004757,
2026-01-20T17:59:38.635226,force_field,UFF,N/A,molecule_008atoms_2.xyz,8,3,True,0.014848947525024414,79.87890625,N/A,1.7665899859004757,
2026-01-20T17:59:38.750764,force_field,UFF,N/A,molecule_009atoms.xyz,9,1,True,0.014368057250976562,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:38.866192,force_field,UFF,N/A,molecule_009atoms.xyz,9,2,True,0.014513969421386719,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:38.981527,force_field,UFF,N/A,molecule_009atoms.xyz,9,3,True,0.01435232162475586,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:39.096914,force_field,UFF,N/A,molecule_009atoms_1.xyz,9,1,True,0.014526605606079102,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:39.212248,force_field,UFF,N/A,molecule_009atoms_1.xyz,9,2,True,0.014199495315551758,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:39.328129,force_field,UFF,N/A,molecule_009atoms_1.xyz,9,3,True,0.014426708221435547,79.87890625,N/A,0.002448963354930124,
2026-01-20T17:59:39.443716,force_field,UFF,N/A,molecule_009atoms_2.xyz,9,1,True,0.01446223258972168,79.87890625,N/A,0.42586735709587487,
2026-01-20T17:59:39.559026,force_field,UFF,N/A,molecule_009atoms_2.xyz,9,2,True,0.014282703399658203,79.87890625,N/A,0.42586735709587487,
2026-01-20T17:59:39.674260,force_field,UFF,N/A,molecule_009atoms_2.xyz,9,3,True,0.014350414276123047,79.87890625,N/A,0.42586735709587487,
2026-01-20T17:59:39.790394,force_field,UFF,N/A,molecule_010atoms.xyz,10,1,True,0.014784574508666992,79.87890625,N/A,0.004544306997375627,
2026-01-20T17:59:39.905775,force_field,UFF,N/A,molecule_010atoms.xyz,10,2,True,0.014968395233154297,79.87890625,N/A,0.004544306997375627,
2026-01-20T17:59:40.021570,force_field,UFF,N/A,molecule_010atoms.xyz,10,3,True,0.014757633209228516,79.87890625,N/A,0.004544306997375627,
2026-01-20T17:59:40.138111,force_field,UFF,N/A,molecule_010atoms_1.xyz,10,1,True,0.014373302459716797,79.87890625,N/A,0.05250292393203887,
2026-01-20T17:59:40.254201,force_field,UFF,N/A,molecule_010atoms_1.xyz,10,2,True,0.014664411544799805,79.87890625,N/A,0.05250292393203887,
2026-01-20T17:59:40.369650,force_field,UFF,N/A,molecule_010atoms_1.xyz,10,3,True,0.014772891998291016,79.87890625,N/A,0.05250292393203887,
2026-01-20T17:59:40.485919,force_field,UFF,N/A,molecule_011atoms_1.xyz,11,1,True,0.014298677444458008,79.8828125,N/A,0.001566405701786303,
2026-01-20T17:59:40.603232,force_field,UFF,N/A,molecule_011atoms_1.xyz,11,2,True,0.014323234558105469,79.8828125,N/A,0.001566405701786303,
2026-01-20T17:59:40.720458,force_field,UFF,N/A,molecule_011atoms_1.xyz,11,3,True,0.01454615592956543,79.8828125,N/A,0.001566405701786303,
2026-01-20T17:59:40.836254,force_field,UFF,N/A,molecule_011atoms_2.xyz,11,1,True,0.014406681060791016,79.8828125,N/A,0.03342352366788752,
2026-01-20T17:59:40.952400,force_field,UFF,N/A,molecule_011atoms_2.xyz,11,2,True,0.014562129974365234,79.8828125,N/A,0.03342352366788752,
2026-01-20T17:59:41.067695,force_field,UFF,N/A,molecule_011atoms_2.xyz,11,3,True,0.014539718627929688,79.8828125,N/A,0.03342352366788752,
2026-01-20T17:59:41.183144,force_field,UFF,N/A,molecule_012atoms_1.xyz,12,1,True,0.014458894729614258,79.8828125,N/A,0.005491561331286209,
2026-01-20T17:59:41.298618,force_field,UFF,N/A,molecule_012atoms_1.xyz,12,2,True,0.014586925506591797,79.8828125,N/A,0.005491561331286209,
2026-01-20T17:59:41.415683,force_field,UFF,N/A,molecule_012atoms_1.xyz,12,3,True,0.014312028884887695,79.8828125,N/A,0.005491561331286209,
2026-01-20T17:59:41.531717,force_field,UFF,N/A,molecule_012atoms_2.xyz,12,1,True,0.015011310577392578,79.8828125,N/A,0.01680411245307539,
2026-01-20T17:59:41.647240,force_field,UFF,N/A,molecule_012atoms_2.xyz,12,2,True,0.014658451080322266,79.8828125,N/A,0.01680411245307539,
2026-01-20T17:59:41.762605,force_field,UFF,N/A,molecule_012atoms_2.xyz,12,3,True,0.014522314071655273,79.8828125,N/A,0.01680411245307539,
2026-01-20T17:59:41.934448,force_field,UFF,N/A,molecule_012atoms_3.xyz,12,1,True,0.014688491821289062,79.8828125,N/A,0.023985663626333944,
2026-01-20T17:59:42.064684,force_field,UFF,N/A,molecule_012atoms_3.xyz,12,2,True,0.014585733413696289,79.8828125,N/A,0.023985663626333944,
2026-01-20T17:59:42.179924,force_field,UFF,N/A,molecule_012atoms_3.xyz,12,3,True,0.014490842819213867,79.8828125,N/A,0.023985663626333944,
2026-01-20T17:59:42.295245,force_field,UFF,N/A,molecule_013atoms_1.xyz,13,1,True,0.014428138732910156,79.8828125,N/A,0.017814076482977444,
2026-01-20T17:59:42.410410,force_field,UFF,N/A,molecule_013atoms_1.xyz,13,2,True,0.014312028884887695,79.8828125,N/A,0.017814076482977444,
2026-01-20T17:59:42.525563,force_field,UFF,N/A,molecule_013atoms_1.xyz,13,3,True,0.014330148696899414,79.8828125,N/A,0.017814076482977444,
2026-01-20T17:59:42.640889,force_field,UFF,N/A,molecule_013atoms_2.xyz,13,1,True,0.014316558837890625,79.8828125,N/A,0.017267729399616388,
2026-01-20T17:59:42.756076,force_field,UFF,N/A,molecule_013atoms_2.xyz,13,2,True,0.014339208602905273,79.8828125,N/A,0.017267729399616388,
2026-01-20T17:59:42.871418,force_field,UFF,N/A,molecule_013atoms_2.xyz,13,3,True,0.014327764511108398,79.8828125,N/A,0.017267729399616388,
2026-01-20T17:59:42.986893,force_field,UFF,N/A,molecule_014atoms_1.xyz,14,1,True,0.014218330383300781,79.8828125,N/A,0.004131773009595876,
2026-01-20T17:59:43.103032,force_field,UFF,N/A,molecule_014atoms_1.xyz,14,2,True,0.014215230941772461,79.8828125,N/A,0.004131773009595876,
2026-01-20T17:59:43.218643,force_field,UFF,N/A,molecule_014atoms_1.xyz,14,3,True,0.014890909194946289,79.8828125,N/A,0.004131773009595876,
2026-01-20T17:59:43.334223,force_field,UFF,N/A,molecule_014atoms_2.xyz,14,1,True,0.014563798904418945,79.8828125,N/A,0.0041317730098690214,
2026-01-20T17:59:43.449519,force_field,UFF,N/A,molecule_014atoms_2.xyz,14,2,True,0.014384746551513672,79.8828125,N/A,0.0041317730098690214,
2026-01-20T17:59:43.564790,force_field,UFF,N/A,molecule_014atoms_2.xyz,14,3,True,0.014900684356689453,79.8828125,N/A,0.0041317730098690214,
2026-01-20T17:59:43.680471,force_field,UFF,N/A,molecule_014atoms_3.xyz,14,1,True,0.014641284942626953,79.8828125,N/A,0.018333014115420043,
2026-01-20T17:59:43.795631,force_field,UFF,N/A,molecule_014atoms_3.xyz,14,2,True,0.014588117599487305,79.8828125,N/A,0.018333014115420043,
2026-01-20T17:59:43.910977,force_field,UFF,N/A,molecule_014atoms_3.xyz,14,3,True,0.014243841171264648,79.8828125,N/A,0.018333014115420043,
2026-01-20T17:59:44.026028,force_field,UFF,N/A,molecule_014atoms_4.xyz,14,1,True,0.014231443405151367,79.8828125,N/A,0.019890812396923207,
2026-01-20T17:59:44.141036,force_field,UFF,N/A,molecule_014atoms_4.xyz,14,2,True,0.014223575592041016,79.8828125,N/A,0.019890812396923207,
2026-01-20T17:59:44.257113,force_field,UFF,N/A,molecule_014atoms_4.xyz,14,3,True,0.014584064483642578,79.8828125,N/A,0.019890812396923207,
2026-01-20T17:59:44.371881,force_field,UFF,N/A,molecule_014atoms_5.xyz,14,1,True,0.014486074447631836,79.8828125,N/A,0.019139652422875544,
2026-01-20T17:59:44.487225,force_field,UFF,N/A,molecule_014atoms_5.xyz,14,2,True,0.01431584358215332,79.8828125,N/A,0.019139652422875544,
2026-01-20T17:59:44.602977,force_field,UFF,N/A,molecule_014atoms_5.xyz,14,3,True,0.014338493347167969,79.8828125,N/A,0.019139652422875544,
2026-01-20T17:59:44.718374,force_field,UFF,N/A,molecule_014atoms_6.xyz,14,1,True,0.014207839965820312,79.8828125,N/A,0.008680341660368102,
2026-01-20T17:59:44.833074,force_field,UFF,N/A,molecule_014atoms_6.xyz,14,2,True,0.014097213745117188,79.8828125,N/A,0.008680341660368102,
2026-01-20T17:59:44.948224,force_field,UFF,N/A,molecule_014atoms_6.xyz,14,3,True,0.014174938201904297,79.8828125,N/A,0.008680341660368102,
2026-01-20T17:59:45.063636,force_field,UFF,N/A,molecule_014atoms_7.xyz,14,1,True,0.014788627624511719,79.8828125,N/A,0.020640960674824745,
2026-01-20T17:59:45.179762,force_field,UFF,N/A,molecule_014atoms_7.xyz,14,2,True,0.01422882080078125,79.8828125,N/A,0.020640960674824745,
2026-01-20T17:59:45.294652,force_field,UFF,N/A,molecule_014atoms_7.xyz,14,3,True,0.014444828033447266,79.8828125,N/A,0.020640960674824745,
2026-01-20T17:59:45.410659,force_field,UFF,N/A,molecule_015atoms_1.xyz,15,1,True,0.014289617538452148,79.8828125,N/A,0.02003237188239233,
2026-01-20T17:59:45.525523,force_field,UFF,N/A,molecule_015atoms_1.xyz,15,2,True,0.014740943908691406,79.8828125,N/A,0.02003237188239233,
2026-01-20T17:59:45.641123,force_field,UFF,N/A,molecule_015atoms_1.xyz,15,3,True,0.014917850494384766,79.8828125,N/A,0.02003237188239233,
2026-01-20T17:59:45.756291,force_field,UFF,N/A,molecule_015atoms_2.xyz,15,1,True,0.014847517013549805,79.8828125,N/A,0.021555441723009272,
2026-01-20T17:59:45.871490,force_field,UFF,N/A,molecule_015atoms_2.xyz,15,2,True,0.014339685440063477,79.8828125,N/A,0.021555441723009272,
2026-01-20T17:59:45.986633,force_field,UFF,N/A,molecule_015atoms_2.xyz,15,3,True,0.015578269958496094,79.8828125,N/A,0.021555441723009272,
2026-01-20T17:59:46.101946,force_field,UFF,N/A,molecule_016atoms_1.xyz,16,1,True,0.015512943267822266,79.8828125,N/A,0.021914400204098124,
2026-01-20T17:59:46.217199,force_field,UFF,N/A,molecule_016atoms_1.xyz,16,2,True,0.014331817626953125,79.8828125,N/A,0.021914400204098124,
2026-01-20T17:59:46.331986,force_field,UFF,N/A,molecule_016atoms_1.xyz,16,3,True,0.014410734176635742,79.8828125,N/A,0.021914400204098124,
2026-01-20T17:59:46.448469,force_field,UFF,N/A,molecule_017atoms_1.xyz,17,1,True,0.014304876327514648,79.8828125,N/A,0.025145287506393305,
2026-01-20T17:59:46.563098,force_field,UFF,N/A,molecule_017atoms_1.xyz,17,2,True,0.014329195022583008,79.8828125,N/A,0.025145287506393305,
2026-01-20T17:59:46.677921,force_field,UFF,N/A,molecule_017atoms_1.xyz,17,3,True,0.01430201530456543,79.8828125,N/A,0.025145287506393305,
2026-01-20T17:59:46.792914,force_field,UFF,N/A,molecule_017atoms_2.xyz,17,1,True,0.014465570449829102,79.8828125,N/A,0.02514528750564479,
2026-01-20T17:59:46.907742,force_field,UFF,N/A,molecule_017atoms_2.xyz,17,2,True,0.014463663101196289,79.8828125,N/A,0.02514528750564479,
2026-01-20T17:59:47.022516,force_field,UFF,N/A,molecule_017atoms_2.xyz,17,3,True,0.014457941055297852,79.8828125,N/A,0.02514528750564479,
